ticker_tv,ticker_yf,exchange,market_cap,price,sector,industry,technical_local,tech_score,local_label,finnhub_label,tv_reco,tv_symbol_used,tv_exchange_used,final_signal,analyst_bucket,analyst_mean,analyst_votes,avg_vol
SCSC,SCSC,NMS,978237166.6965485,44.70000076293945,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,363110.0
GAINL,GAINL,,,25.540000915527344,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,4935.6
QURE,QURE,NMS,972790111.8839264,17.729999542236328,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,895851.1
WRLD,WRLD,NMS,957152020.4853821,175.75999450683594,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,33080.0
SLRC,SLRC,NMS,910516303.1352997,16.690000534057617,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,161790.0
TSHA,TSHA,NMS,889311723.4784241,3.259999990463257,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,3784626.9
AMLX,AMLX,NMS,887215612.9926682,9.949999809265137,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,1732699.6
CFFN,CFFN,NMS,853334024.848938,6.550000190734863,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,603720.0
DAKT,DAKT,NMS,856666778.2333374,17.440000534057617,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,260730.0
EYPT,EYPT,NGM,820980428.3885651,11.880000114440918,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,556380.0
PSNYW,PSNYW,NGM,2631278093.399704,0.37619999051094055,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,20169437.5
AEHR,AEHR,NCM,786468006.388092,26.290000915527344,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,2842140.0
NBBK,NBBK,NCM,761878998.576355,19.1299991607666,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,175855.8
SIFY,SIFY,NCM,744125382.4075012,10.239999771118164,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,152240.0
SFIX,SFIX,NMS,732032087.4218941,5.610000133514404,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,2516234.9
GSBC,GSBC,NMS,728183110.1715088,64.27999877929688,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,31370.0
KE,KE,NMS,720742565.5431747,29.760000228881836,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,244007.5
GEGGL,GEGGL,,,24.5,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,2792.3
THFF,THFF,NMS,710206461.6165161,59.93000030517578,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,47020.0
FSBC,FSBC,NMS,707070432.2605133,33.09000015258789,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,31454.3
MPB,MPB,NGM,698933517.9626465,30.389999389648438,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,82200.0
LYTS,LYTS,NMS,698216100.0,23.25,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,295690.0
AENT,AENT,NCM,317849364.34135437,6.239999771118164,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,44671.7
ORRF,ORRF,NCM,686281613.155365,35.209999084472656,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,139020.0
NEWTG,NEWTG,,,24.700000762939453,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,9910.7
VSTM,VSTM,NCM,649918393.8254356,10.5600004196167,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,2788757.3
TRML,TRML,NMS,644876739.8008347,25.100000381469727,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,161784.5
RZLT,RZLT,NCM,651047374.095726,7.380000114440918,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,961504.1
WHFCL,WHFCL,,,25.10849952697754,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,2341.7
FMNB,FMNB,NCM,575991457.1805,15.300000190734863,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,102560.0
GOSS,GOSS,NMS,570726287.7515259,2.509999990463257,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,4151153.7
HONE,HONE,NMS,561061800.0,13.0,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,220870.5
BCAL,BCAL,NCM,555725788.961792,17.09000015258789,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,84210.0
ATGL,ATGL,NCM,543262500.0,33.0,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,11051.1
PFIS,PFIS,NMS,535416075.9498596,53.56999969482422,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,33820.0
AQST,AQST,NGM,612128433.0778122,5.059999942779541,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,2572040.4
BLZE,BLZE,NGM,490661708.30726624,8.6899995803833,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,627497.9
CMPS,CMPS,NMS,489300600.450325,5.099999904632568,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,2102414.7
ETON,ETON,NGM,479228747.50614166,17.8700008392334,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,211469.3
TLS,TLS,NGM,482826684.6153259,6.570000171661377,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,1291847.7
RGNX,RGNX,NMS,475843767.8539276,9.420000076293945,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,619680.9
HDSN,HDSN,NCM,452404609.00764465,10.359999656677246,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,367970.0
UROY,UROY,NCM,432593902.554512,3.2300000190734863,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,3104205.5
XOMA,XOMA,NGM,427904598.44436646,35.400001525878906,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,60740.0
FRBA,FRBA,NGM,422886191.30306244,16.989999771118164,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,50770.0
MCFT,MCFT,NGM,368687713.9526367,22.610000610351562,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,266656.7
PDLB,PDLB,NGM,341490000.0,15.0,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,32090.4
EM,EM,NCM,349966629.8307457,1.3799999952316284,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,2877335.6
OPRX,OPRX,NCM,345494661.33117676,18.610000610351562,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,367630.0
BWFG,BWFG,NGM,336051589.19799805,42.65999984741211,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,34500.0
PBFS,PBFS,NCM,334060315.1729584,13.199999809265137,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,11669.4
XOMAP,XOMAP,,,26.649999618530273,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,2630.0
FEIM,FEIM,NGM,322115889.72572327,33.040000915527344,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,226780.0
CTRN,CTRN,NMS,321311510.92128754,38.7400016784668,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,128300.0
CZNC,CZNC,NCM,316814259.18369293,20.420000076293945,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,30390.0
FNLC,FNLC,NMS,308739934.26361084,27.540000915527344,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,18430.0
NATR,NATR,NCM,305801306.690979,17.34000015258789,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,125040.0
BWAY,BWAY,NGM,301861751.04732513,15.970000267028809,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,90305.6
GALT,GALT,NCM,299161605.887413,4.670000076293945,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,200540.0
SCPH,SCPH,NMS,299527699.90463257,5.579999923706055,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,4065358.0
OCCIO,OCCIO,,,25.0310001373291,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,2076.7
FSTR,FSTR,NMS,288045489.2341614,27.18000030517578,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,35290.0
ALEC,ALEC,NMS,285417833.24337006,2.819999933242798,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,969323.5
TSBK,TSBK,NGM,272691687.55981445,34.529998779296875,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,24970.0
FENC,FENC,NCM,259504838.62686157,9.180000305175781,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,66019.2
PPIH,PPIH,NGM,250892177.53608704,31.43000030517578,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,146610.0
MFIN,MFIN,NMS,251070351.11236572,10.789999961853027,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,41690.0
DRTS,DRTS,NCM,296800768.81103516,3.490000009536743,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,70463.2
OVLY,OVLY,NCM,244293320.80307007,29.149999618530273,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,8670.0
RGCO,RGCO,NGM,234905125.0,22.75,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,15460.0
PVBC,PVBC,NCM,231375725.76360703,12.970000267028809,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,32666.0
RAPT,RAPT,NGM,210526186.42959595,12.729999542236328,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,54036.9
TIL,TIL,NCM,206234515.5242157,30.31999969482422,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,92272.0
CXDO,CXDO,NCM,195800048.09474945,6.489999771118164,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,88997.0
ENTA,ENTA,NMS,190049538.3395195,8.890000343322754,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,139892.5
TWIN,TWIN,NMS,186363641.17240906,13.09000015258789,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,82760.0
FOSL,FOSL,NMS,183946072.10350037,3.4200000762939453,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,645620.0
CHCI,CHCI,NCM,182292343.8419342,18.100000381469727,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,43450.0
SOGP,SOGP,NCM,122332845.19958496,35.900001525878906,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,16852723.7
MDXH,MDXH,NCM,174725467.5838709,3.5299999713897705,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,200056.1
PEBK,PEBK,NGM,169356459.97478485,31.899999618530273,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,5350.0
SHIP,SHIP,NCM,172444800.0,8.25,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,154630.0
ANTE,ANTE,NCM,582355665.3404236,5.260000228881836,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,2510120.0
LARK,LARK,NGM,156901195.4464531,27.1299991607666,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,7030.0
RMBI,RMBI,NCM,143997768.31336975,14.899999618530273,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,20668.9
TAYD,TAYD,NCM,155156464.59888458,49.29999923706055,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,9430.0
RBKB,RBKB,NCM,152952404.29019928,13.600000381469727,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,8914.3
GREEL,GREEL,,,8.800000190734863,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,4376.1
BSBK,BSBK,NCM,119435712.58935928,9.449999809265137,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,4704.4
QMMM,QMMM,NCM,407308849.4532585,7.119999885559082,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,2875643.7
IVVD,IVVD,NGM,208853550.01919365,0.9975000023841858,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,25746067.4
VTGN,VTGN,NCM,112904176.43070221,3.619999885559082,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,355265.3
NCSM,NCSM,NCM,107935139.88433838,42.400001525878906,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,18843.6
HLVX,HLVX,NMS,105263545.2196598,2.0999999046325684,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,785428.3
TYGO,TYGO,NCM,96637948.88083935,1.4700000286102295,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,246730.3
SILC,SILC,NMS,95211401.89609528,16.780000686645508,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,10890.0
CRVO,CRVO,NCM,94470271.55296326,10.210000038146973,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,106850.0
ATRA,ATRA,NMS,92207489.37399864,12.800000190734863,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,52436.7
INVE,INVE,NCM,88956750.0,3.75,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,48000.0
KPLT,KPLT,NGM,88100927.13766098,19.280000686645508,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,83501.0
AMPG,AMPG,NCM,87643540.70892334,4.260000228881836,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,1048630.7
IROQ,IROQ,NCM,82202747.32566833,25.440000534057617,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,1320.0
UBCP,UBCP,NCM,85743407.10754395,14.65999984741211,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,3800.0
LOOP,LOOP,NGM,80166909.49707031,1.6799999475479126,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,63263.4
SLGL,SLGL,NCM,78002120.0,28.0,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,44344.8
AEI,AEI,NCM,72167929.30916548,1.840000033378601,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,2002650.4
DSWL,DSWL,NGM,67246540.65666199,4.21999979019165,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,55820.0
CLST,CLST,NCM,54424692.421188354,13.149999618530273,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,2660.1
CALC,CALC,NCM,44291875.06599426,3.1700000762939453,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,76785.7
HFBL,HFBL,NCM,42199517.74139404,13.680000305175781,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,1290.0
FMST,FMST,NCM,40808023.83828163,3.3499999046325684,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,316234.9
SWAG,SWAG,NCM,33399719.11520958,1.7999999523162842,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,129332.6
MBBC,MBBC,NCM,30513697.19686508,10.371999740600586,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,3050.3
PRPO,PRPO,NCM,26075238.61782074,16.100000381469727,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,11520.2
ALLR,ALLR,NCM,25291908.27884674,1.7300000190734863,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,42100709.9
MGIH,MGIH,NCM,25255639.2380476,2.140000104904175,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,43137.1
NEUP,NEUP,NGM,22409123.343429565,11.920000076293945,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,102678.3
VSA,VSA,NCM,92616925.79398155,2.0999999046325684,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,43491.6
LIXT,LIXT,NCM,21027862.413015366,4.46999979019165,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,99730.0
EDSA,EDSA,NCM,17805254.29865122,2.5299999713897705,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,17480.0
LDWY,LDWY,NCM,10122111.628723145,5.71999979019165,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,7280.0
AQB,AQB,NCM,4963455.889058113,1.2799999713897705,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,12554698.0
ANSC,ANSC,NGM,471356263.16070557,10.930000305175781,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,3950.0
ATMV,ATMV,NCM,46836547.52948761,12.149999618530273,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,20440.4
ATMVU,ATMVU,,,12.710000038146973,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,309.5
FSHP,FSHP,NGM,94222659.74407196,10.5600004196167,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,25670.0
GECCO,GECCO,,,25.299999237060547,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,1366.1
GPAT,GPAT,NGM,380937513.7090683,10.600000381469727,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,4977.6
IBAC,IBAC,NGM,166153008.00390244,10.550000190734863,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,54970.7
NETD,NETD,NGM,241467377.95877457,11.3100004196167,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,3190.0
OCCIM,OCCIM,,,25.299999237060547,Unknown,Unknown,Strong Buy,6,STRONG_BUY,,,,,STRONG_BUY,,,,851.1
KEYS,KEYS,NYQ,28691358675.53711,166.9499969482422,Information Technology,Electronic Equipment & Instruments,Strong Buy,5,STRONG_BUY,,,,,STRONG_BUY,,,,986376.0
SNDK,SNDK,NMS,9112875000.0,62.5,Information Technology,"Technology Hardware, Storage & Peripherals",Strong Buy,5,STRONG_BUY,,,,,STRONG_BUY,,,,3098760.9
BPYPP,BPYPP,,,14.859999656677246,Unknown,Unknown,Strong Buy,5,STRONG_BUY,,,,,STRONG_BUY,,,,20724.8
IRON,IRON,NGM,2092541416.2567139,60.189998626708984,Unknown,Unknown,Strong Buy,5,STRONG_BUY,,,,,STRONG_BUY,,,,244986.0
UMBFO,UMBFO,,,26.600000381469727,Unknown,Unknown,Strong Buy,5,STRONG_BUY,,,,,STRONG_BUY,,,,56374.0
BBNX,BBNX,NGM,873749026.5825272,20.100000381469727,Unknown,Unknown,Strong Buy,5,STRONG_BUY,,,,,STRONG_BUY,,,,497012.3
TITN,TITN,NMS,472080087.6121521,20.450000762939453,Unknown,Unknown,Strong Buy,5,STRONG_BUY,,,,,STRONG_BUY,,,,207520.0
XOMAO,XOMAO,,,25.508100509643555,Unknown,Unknown,Strong Buy,5,STRONG_BUY,,,,,STRONG_BUY,,,,3039.3
ONEG,ONEG,NCM,195839996.33789062,12.239999771118164,Unknown,Unknown,Strong Buy,5,STRONG_BUY,,,,,STRONG_BUY,,,,280273.8
ALOT,ALOT,NGM,87432724.13864136,11.510000228881836,Unknown,Unknown,Strong Buy,5,STRONG_BUY,,,,,STRONG_BUY,,,,11070.0
APWC,APWC,NCM,37727646.88475132,1.8300000429153442,Unknown,Unknown,Strong Buy,5,STRONG_BUY,,,,,STRONG_BUY,,,,7150.0
LIQT,LIQT,NCM,19997202.466506958,2.0799999237060547,Unknown,Unknown,Strong Buy,5,STRONG_BUY,,,,,STRONG_BUY,,,,12480.0
SYBX,SYBX,NCM,17080394.44627762,1.4600000381469727,Unknown,Unknown,Strong Buy,5,STRONG_BUY,,,,,STRONG_BUY,,,,20962.6
DMAAU,DMAAU,NGM,309216840.0,10.600000381469727,Unknown,Unknown,Strong Buy,5,STRONG_BUY,,,,,STRONG_BUY,,,,1721.1
PMTRU,PMTRU,,,10.880000114440918,Unknown,Unknown,Strong Buy,5,STRONG_BUY,,,,,STRONG_BUY,,,,3850.0
VACH,VACH,NGM,330480722.41973877,10.420000076293945,Unknown,Unknown,Strong Buy,5,STRONG_BUY,,,,,STRONG_BUY,,,,10734.1
BUSEP,BUSEP,,,25.489999771118164,Unknown,Unknown,Strong Buy,5,BUY,,,,,BUY,,,,41017.7
ANTA,ANTA,NGM,310885577.70967484,13.130000114440918,Unknown,Unknown,Strong Buy,5,BUY,,,,,BUY,,,,22688.6
AVR,AVR,NGM,143888976.34391785,3.990000009536743,Unknown,Unknown,Strong Buy,5,BUY,,,,,BUY,,,,97200.1
WGRX,WGRX,NCM,121548318.4230566,1.3700000047683716,Unknown,Unknown,Strong Buy,5,BUY,,,,,BUY,,,,4356183.8
AOS,AOS,NYQ,10179043114.471436,72.63999938964844,Industrials,Building Products,Strong Buy,4,BUY,,,,,BUY,,,,1006950.0
ADT,ADT,NYQ,7233114381.411133,8.819999694824219,Consumer Discretionary,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,9103949.4
AFRM,AFRM,NMS,29197778758.00586,89.66000366210938,Information Technology,Unknown,Strong Buy,4,BUY,,,,,BUY,,,,13786774.3
ALL,ALL,NYQ,54895995465.85205,208.3300018310547,Financials,Property & Casualty Insurance,Strong Buy,4,BUY,,,,,BUY,Buy,1.86364,19.0,1207780.0
AXP,AXP,NYQ,230093373762.27344,330.6499938964844,Financials,Consumer Finance,Strong Buy,4,BUY,,,,,BUY,Buy,2.44828,25.0,2437730.0
AME,AME,NYQ,43389326852.29492,187.8699951171875,Industrials,Electrical Components & Equipment,Strong Buy,4,BUY,,,,,BUY,Buy,1.70588,16.0,1054900.0
APH,APH,NYQ,137658737216.0,112.75,Information Technology,Electronic Components,Strong Buy,4,BUY,,,,,BUY,Buy,2.0,16.0,6693730.0
ADI,ADI,NMS,121075047319.14551,246.11000061035156,Information Technology,Semiconductors,Strong Buy,4,BUY,,,,,BUY,Buy,1.74286,32.0,4083530.0
AU,AU,NYQ,29249915185.08911,57.95000076293945,Materials,Gold,Strong Buy,4,BUY,,,,,BUY,Buy,2.33333,6.0,3399140.0
APA,APA,NMS,8386503656.03833,23.440000534057617,Energy,Oil & Gas Exploration & Production,Strong Buy,4,BUY,,,,,BUY,Hold,2.96552,28.0,6264370.0
APPF,APPF,NGM,10011591369.873047,279.239990234375,Information Technology,Application Software,Strong Buy,4,BUY,,,,,BUY,Buy,2.0,4.0,250460.9
AAPL,AAPL,NMS,3673165754243.5312,239.77999877929688,Information Technology,"Technology Hardware, Storage & Peripherals",Strong Buy,4,BUY,,,,,BUY,Buy,1.93333,38.0,42541720.0
APP,APP,NMS,169114844913.3828,499.9700012207031,Information Technology,Application Software,Strong Buy,4,BUY,,,,,BUY,Buy,1.76,21.0,5077473.7
APTV,APTV,NYQ,17518791335.44922,80.44999694824219,Consumer Discretionary,Automotive Parts & Equipment,Strong Buy,4,BUY,,,,,BUY,Buy,2.04762,16.0,2365600.0
ACGL,ACGL,NMS,34418348855.59082,92.22000122070312,Financials,Reinsurance,Strong Buy,4,BUY,,,,,BUY,Buy,2.0,16.0,1759420.0
ANET,ANET,NYQ,177432337857.32227,141.1699981689453,Information Technology,Communications Equipment,Strong Buy,4,BUY,,,,,BUY,Strong Buy,1.57143,24.0,6989956.8
ALAB,ALAB,NMS,31240862046.339844,187.9499969482422,Information Technology,Semiconductors,Strong Buy,4,BUY,,,,,BUY,Strong Buy,1.5625,16.0,4236678.1
ADSK,ADSK,NMS,68145088439.94141,319.92999267578125,Information Technology,Application Software,Strong Buy,4,BUY,,,,,BUY,Buy,1.6129,29.0,2187880.0
AZO,AZO,NYQ,70811917298.53516,4232.9599609375,Consumer Discretionary,Automotive Retail,Strong Buy,4,BUY,,,,,BUY,Buy,1.65385,22.0,96010.0
BKR,BKR,NMS,46187016087.38037,46.31999969482422,Energy,Oil & Gas Equipment & Services,Strong Buy,4,BUY,,,,,BUY,Buy,1.91304,21.0,5416400.0
BAC,BAC,NYQ,374939795419.084,50.619998931884766,Financials,Diversified Banks,Strong Buy,4,BUY,,,,,BUY,Buy,1.6,24.0,38283760.0
BBY,BBY,NYQ,16284287611.379883,77.05000305175781,Consumer Discretionary,Computer & Electronics Retail,Strong Buy,4,BUY,,,,,BUY,Buy,2.37037,21.0,4582510.0
BIIB,BIIB,NMS,20517304577.466797,139.94000244140625,Health Care,Biotechnology,Strong Buy,4,BUY,,,,,BUY,Buy,2.18182,27.0,1503390.0
BWA,BWA,NYQ,9488832369.010498,43.849998474121094,Consumer Discretionary,Automotive Parts & Equipment,Strong Buy,4,BUY,,,,,BUY,Buy,2.0,15.0,2271670.0
BYD,BYD,NYQ,6933527871.8811035,86.47000122070312,Consumer Discretionary,Casinos & Gaming,Strong Buy,4,BUY,,,,,BUY,Buy,2.125,13.0,820370.0
AVGO,AVGO,NMS,1439732220195.7031,306.1000061035156,Information Technology,Semiconductors,Strong Buy,4,BUY,,,,,BUY,Strong Buy,1.32558,40.0,19495410.0
